Food_Name,PC1,PC2,cluster
"Fish, flounder, baked or broiled",-0.31037995210021674,0.9955633218111771,4
"Fish, flounder, grilled",-0.3113778054349029,0.9749360707206172,4
"Fish, flounder, baked or broiled, coated",-0.06257078927352437,0.5607690337139322,0
"Fish, flounder, fried",-0.2150797063792729,0.07420166381630833,0
"Fish, flounder, steamed",-0.3987348363683032,0.9139735864092903,4
"Fish, haddock, NFS",0.0650528511590734,0.0022264733195474203,0
"Fish, haddock, baked or broiled",0.1568191949958989,0.8882551416144995,0
"Fish, haddock, grilled",0.1711927133105517,0.8552837331433852,0
"Fish, haddock, baked or broiled, coated",0.3304765024672287,0.4649485237452603,0
"Fish, haddock, fried",0.0650528511590734,0.0022264733195474203,0
"Fish, haddock, steamed",0.0815967832145573,0.7962703397368517,0
"Fish, halibut",1.3292015479276211,0.7823662740903432,4
"Fish, herring",2.1844508124984863,3.0444435208733003,4
"Fish, pickled",0.4763189611437494,2.1279674188394893,4
"Fish, mackerel, NFS",2.393881965878263,1.946613690521316,4
"Fish, mackerel, baked or broiled",2.393881965878263,1.946613690521316,4
"Fish, mackerel, grilled",2.4507167670842462,1.944752119526187,4
"Fish, mackerel, baked or broiled, coated",2.2234117877383053,1.3614741800671346,4
"Fish, mackerel, fried",1.4397474471944618,0.6510577511565624,4
"Fish, mackerel, canned",1.897778102947293,2.8673113753951327,4
"Fish, mullet",0.9342588485166071,0.47321761970512477,0
"Fish, perch, NFS",-0.20894615989766957,0.018965173150079225,0
"Fish, perch, baked or broiled",-0.2942737073620255,0.9107313501193894,0
"Fish, perch, grilled",-0.30678644605904376,0.8804491769492317,0
"Fish, perch, baked or broiled, coated",-0.04759147239687211,0.4804505084417813,0
"Fish, perch, fried",-0.20894615989766957,0.018965173150079225,0
"Fish, perch, steamed",0.2283061819140871,1.2551148067806135,4
"Fish, pike",0.4464359075709795,0.6649614242147712,0
"Fish, pompano, NFS",1.6913547859985976,1.3588734115597216,4
"Fish, pompano, baked or broiled",1.6913547859985976,1.3588734115597216,4
"Fish, pompano, grilled",1.7183239411076578,1.3394846333876262,4
"Fish, pompano, baked or broiled, coated",1.6199885281572346,0.8691546906865645,4
"Fish, pompano, fried",0.9956376435159174,0.2900297733245885,4
"Fish, pompano, steamed",1.6296861181862674,1.2838854689475623,4
"Fish, snapper",1.1748645193766631,1.8199643750135408,4
"Fish, salmon, raw",1.934163253611655,1.761217663162624,4
"Fish, salmon, NFS",2.9499548599082686,2.3262326656155254,4
"Fish, salmon, baked or broiled",2.9499548599082686,2.3262326656155254,4
"Fish, salmon, grilled",3.0086672146833555,2.3113218379167124,4
"Fish, salmon, baked or broiled, coated",2.694527890244064,1.676965683909214,4
"Fish, salmon, fried",1.770853739279653,0.8793879945052243,4
"Fish, salmon, steamed",2.9109195085664545,2.2677821665889994,4
"Fish, salmon, canned",1.6374729127399366,2.2185614639290594,4
"Fish, salmon, smoked",1.3263657432153089,2.207918778892149,4
"Fish, sardines, canned",2.47129001804412,3.1831435232607403,4
"Fish, bass, NFS",0.6369521431463557,1.273021135905594,4
"Fish, bass, baked or broiled",0.6369521431463557,1.273021135905594,4
"Fish, bass, grilled",0.6461679233553761,1.2471487622686814,4
"Fish, bass, baked or broiled, coated",0.7302592249934557,0.7888494273223021,4
"Fish, bass, fried",0.3538333544082926,0.23526444638306981,0
"Fish, bass, steamed",0.5648462298219419,1.1948850777998399,4
"Fish, shark",0.5601748286989869,0.8213263966205424,0
"Fish, swordfish",2.39698950512204,1.8148586054924123,4
"Fish, trout, NFS",1.5885375900175926,1.3545564948467566,4
"Fish, trout, baked or broiled",2.6461554095618203,3.102399900881658,4
"Fish, trout, grilled",2.7112505159447213,3.112814412707503,4
"Fish, trout, baked or broiled, coated",2.433884459616358,2.3253678468875885,4
"Fish, trout, fried",1.5885375900175926,1.3545564948467566,4
"Fish, trout, steamed",2.620181766161823,3.0506454608018583,4
"Fish, tuna, raw",2.138974363307598,0.8036844223732335,0
"Fish, tuna, NFS",0.2923169215832835,0.44920616757259574,0
"Fish, tuna, cooked",3.2246280035669828,1.1609862986093773,4
"Fish, tuna, canned",0.2923169215832835,0.44920616757259574,0
"Fish, whiting, NFS",0.02688814598685256,0.19528098419171683,0
"Fish, whiting, baked or broiled",0.09804871353974291,1.2021340208186773,0
"Fish, whiting, grilled",0.09748850745608399,1.1804360317798892,0
"Fish, whiting, baked or broiled, coated",0.2677551611861889,0.7343173080870469,0
"Fish, whiting, fried",0.02688814598685256,0.19528098419171683,0
"Fish, whiting, steamed",0.01705340465987055,1.128623845127765,0
"Fish, tilapia, NFS",0.45917933727009985,0.7295535653843904,0
"Fish, tilapia, baked or broiled",0.45917933727009985,0.7295535653843904,0
"Fish, tilapia, grilled",0.4606576617480242,0.7011085517869577,4
"Fish, tilapia, baked or broiled, coated",0.5865128221234215,0.332227362205477,0
"Fish, tilapia, fried",0.24390782958249668,-0.09918639064945262,0
"Fish, tilapia, steamed",0.37501505564698867,0.6444018744063895,0
"Fish, white, mixed species, NFS",0.088870524908648,0.8496988483372606,0
"Fish, white, mixed species, baked or broiled",0.088870524908648,0.8496988483372606,0
"Fish, white, mixed species, baked or broiled, coated",0.27385306525426883,0.4285001715859263,0
"Fish, white, mixed species, fried",0.020093905947890817,-0.025221258567587647,0
"Fish, white, mixed species, steamed",0.015370242560563678,0.7569912921799511,0
"Fish, white, mixed species, grilled",0.09657254671543018,0.8113763770827807,0
Frog legs,-0.0003189106493458995,-0.20734079569625768,0
Octopus,1.699167787225931,2.7370507631063212,0
Caviar,6.89838394974903,7.589744972777473,4
"Calamari, cooked",1.5564105489735411,2.906115275536614,0
"Calamari, fried",0.9212938927661051,1.236047933047912,0
Turtle,0.07859052826963256,0.8374616396672607,0
"Shellfish, NFS",0.004098913503486205,0.8515454624995227,0
Abalone,0.4898619912428919,0.9192562217287945,0
"Clams, raw",-0.1658764848892658,2.58214753695594,6
"Clams, NFS",0.1154906346196584,2.4955356557342925,0
"Clams, baked or broiled",0.30621076098909644,3.0483413159584867,0
"Clams, fried",0.15304542646669964,1.3215723357737783,0
"Clams, steamed or boiled",0.20617434059205475,3.0211035579728085,0
"Clams, canned",0.10125167435046174,2.992938867903763,0
Crab,1.0619754234153749,1.5912497574304552,0
"Crab, canned",1.1075538645413323,1.572853011033198,0
"Crab, soft shell",1.0493558906141283,0.825276555420198,0
"Crayfish, fried",0.42422655422746225,0.3520980813263241,0
"Crayfish, cooked",0.6586587423684976,1.4084336065556022,0
Lobster,0.9478006818723114,2.6074849499395394,0
Mussels,1.8516613986341663,2.7843799668587113,4
"Oysters, raw",4.161914327286283,7.137638985274197,0
"Oysters, baked or broiled",5.710489562661228,8.816839685332953,0
"Oysters, steamed",5.720885372985423,8.905342456647647,0
"Oysters, fried",3.464056791214876,4.856452782620011,0
"Oysters, canned",11.799261517249855,16.199615156825747,3
"Scallops, baked or broiled",-0.3290493356456753,0.818450014523599,0
"Scallops, grilled",-0.336694450862162,0.7915579262385964,0
"Scallops, steamed or boiled",-0.41511126959899164,0.7387829337755003,0
"Scallops, fried",-0.23234301816238698,-0.04001869652796576,0
"Shrimp, NFS",0.004098913503486205,0.8515454624995227,0
"Shrimp, baked or broiled",0.051531809837089174,1.2214402775313238,0
"Shrimp, grilled",0.04529851881339539,1.1981555993371404,0
"Shrimp, steamed or boiled",-0.03714458878311486,1.1438293640848622,0
"Shrimp, fried",-0.0031403894870485486,0.20783632222296503,0
"Shrimp, baked or broiled, coated",0.23834843754462903,0.7507009184594932,0
"Shrimp, dried",2.65134392215637,2.760612257487221,4
"Shrimp, canned",-0.35236557358959164,0.7421886112331886,0
Escargot,2.0253043059389904,2.3123241057738615,0
"Barbecue meat, NFS",0.14078789127039695,0.35302503118640854,0
Beef with tomato-based sauce,-0.008345902838135778,0.5147725025435278,5
Beef burgundy,0.40344355689788425,0.5621927483849157,0
"Guisada, beef",-0.8107483072035067,0.2790393853710777,6
"Chili, NFS",-0.21058718650601801,-0.19098883890182436,6
"Chili with meat, from restaurant",-0.23497900735272886,0.09193200871048694,0
Chili with meat and beans,-0.21058718650601801,-0.19098883890182436,6
"Chili with meat, canned",-0.3111377803155509,-0.3046372909019886,6
Chili with meat,-0.498747721233057,0.3262901641430332,0
"Sloppy joe, no bun",-0.4860385883477478,0.2939578360437837,5
Beef with gravy,-0.17154347125227032,0.4355440263033144,0
Salisbury steak with gravy,-0.9668339569186317,-0.23870435002106283,6
Beef with cream or white sauce,0.19099231714352097,0.723953814021589,0
Beef stroganoff,-0.6178236326778366,0.06230878752776404,6
Creamed chipped or dried beef,-0.6677618916352835,0.30277396667113504,6
Swedish meatballs with cream or white sauce,-0.28813556518536787,0.2865737810190114,0
Beef with mushroom sauce,-0.10132026394415333,0.53293380492089,0
Beef with soy-based sauce,-0.3978810376269424,0.28361875009491827,0
Steak teriyaki,0.5912818215936142,0.8171733210357119,0
Beef curry,-0.7410324682721787,0.13465233842224433,5
Beef curry with rice,-0.780754525562704,-0.40907035946200354,5
"Barbecue beef, with sauce",0.05371295499913724,0.7668253240440944,0
"Barbecue beef, no sauce",0.6972186581956765,1.2710954991274863,0
Beef with sweet and sour sauce,-0.6254409212402606,-0.08224874056180136,6
"Stewed seasoned ground beef, Mexican style",-0.42173498843729357,0.3022390724591313,0
Steak tartare,0.595492068166738,1.0393868573637624,0
"Meatballs, Puerto Rican style",0.05574704730792455,0.21873132852749075,5
"Stewed seasoned ground beef, Puerto Rican style",0.007846679590880366,0.39534119068046325,5
"Stewed dried beef, Puerto Rican style",-0.1790085113980529,-0.023791725981143125,0
Ham or pork with gravy,0.351270824639921,-0.1626958852859229,0
"Barbecue pork, with sauce",0.17354991778058743,0.22221246145777843,0
"Barbecue pork, no sauce",0.8540014741777272,0.4969981353266204,0
Sweet and sour pork,-0.5816656050340092,-0.13636916641423216,6
Ham stroganoff,-0.7909011080713763,-0.09463494803471695,6
Ham or pork with mushroom sauce,0.4327149150702179,-0.07693782016297955,0
Ham or pork with tomato-based sauce,0.5301512681295013,-0.09129537823144031,5
Sausage with tomato-based sauce,-0.17905521401491128,0.06111709187322862,5
Sausage gravy,-0.5384531232104455,0.3502219933696497,6
"Guisada, pork",-0.7313604577695068,0.10682454993998004,6
Pork or ham with soy-based sauce,-0.02696893327949612,-0.14274354834295874,0
"Chili hot dog, no bun",-0.4810063362007932,-0.1067601428643967,0
Frankfurters or hot dogs with tomato-based sauce,-0.8385967767905261,-0.05275591684305781,5
Pork with chili and tomatoes,-0.4481855595385637,-0.03424042406529501,6
"Stewed pork, Puerto Rican style",0.3769774724359848,0.19631852150649098,5
Lamb or mutton with gravy,-0.15035830621422483,0.28577521530869926,0
"Stewed goat, Puerto Rican style",0.4990575278702993,0.5115434585610935,0
Veal scallopini,0.41132462289843613,0.735506597169876,0
Veal Marsala,0.3054079549875767,0.4831970158987471,0
Veal parmigiana,0.4055213153709096,0.5638391315238597,5
Veal cordon bleu,1.1761223365916065,0.7869939613757517,0
Venison or deer with tomato-based sauce,1.138792702612173,0.8734863438973973,5
Venison or deer with gravy,0.958587645242081,0.7976879296569616,0
Chicken or turkey cacciatore,-0.08229638102943909,-0.20979852757865242,5
Spaghetti sauce with poultry,-0.6448561452149688,-0.20708723485066732,5
Spaghetti sauce with poultry and added vegetables,-0.6042431176054796,-0.17318526853576804,5
"Stewed chicken with tomato-based sauce, Mexican style",-0.9228230718096584,-0.23570951466636686,6
Chili with chicken and beans,-0.2531003695299559,-0.3548819330572078,6
Chili with chicken,-0.5695967683962456,0.007579537712134697,6
"Chili, white",-0.54241661819864,-0.18357357011760408,6
Chicken with gravy,-0.45874598440049563,-0.12046405577794866,0
Chicken or turkey fricassee,-1.0744043907121312,-0.4052395083692868,6
Turkey with gravy,0.058962423299770285,0.13795003607920645,0
Chicken or turkey with cream sauce,-0.0834072720962377,0.1712408953895489,0
Chicken or turkey with mushroom sauce,-0.3770605952141163,-0.03139841126794528,0
Chicken or turkey with teriyaki,0.24826946096416805,0.08027355283211954,0
Barbecue chicken,-0.3298587678531246,-0.04687434600155512,0
Sweet and sour chicken or turkey,-0.6973950909298785,-0.1351324420535647,6
"Sweet and sour chicken or turkey, without vegetables",-0.6973950909298785,-0.1351324420535647,6
Chicken curry,-0.9242845064495372,-0.12119399139607735,5
Chicken curry with rice,-0.8912092534295388,-0.5685149097741098,5
Chicken with mole sauce,-0.33692824347516737,-0.0183214763242426,0
Chicken or turkey with cheese sauce,0.013996365899010377,0.1805889683742075,0
Chicken or turkey cordon bleu,0.6126283631999612,0.11690632658689429,0
Chicken or turkey parmigiana,-0.04719831899376349,0.17202388327599316,5
Orange chicken,-0.29121213771428184,0.2388508335370203,0
Sesame chicken,-0.24541288764004857,0.2925230278557391,0
Chicken kiev,0.41273283730265703,0.1660306935851323,0
"Stuffed chicken, drumstick or breast, Puerto Rican style",1.219497688823938,0.476198880191662,0
"Fish with cream or white sauce, not tuna or lobster",-0.4468717481600355,0.4670316817952801,6
Fish timbale or mousse,-0.5665406871124674,0.765616816187743,6
Shrimp cocktail,-0.2793899757215175,0.7499257907601069,0
Tuna with cream or white sauce,-0.009099575476415815,0.4174095375329161,0
Seafood thermidor,0.20589096856834183,1.3075488014745646,0
Seafood sauce,-0.2817303569089194,1.939086407336341,0
Spaghetti sauce with seafood,-0.6417682344439687,0.24214839376275887,5
Spaghetti sauce with seafood and added vegetables,-0.6011498430871031,0.2765199953529498,5
Shrimp with lobster sauce,-0.31156467334867205,0.45207750496016896,0
Sweet and sour shrimp,-0.9290841572570111,-0.09103398375827107,6
Fish sauce,2.3197483049586958,-0.8900523706946726,0
Shrimp scampi,0.026787935846657094,1.3123449614384435,0
Fish with tomato-based sauce,-0.6562477811807416,0.2597157476037985,5
Fish curry,-0.9543834347335877,0.04937754911790851,5
Fish curry with rice,-0.9006965993865653,-0.45985699198805174,5
Shrimp teriyaki,0.522919380938218,1.415734459110337,0
Ceviche,-0.5863591421396005,0.7281036060053361,6
"Crabs in tomato-based sauce, Puerto Rican style",0.4470902147601982,1.0305153241492484,0
"Shrimp in garlic sauce, Puerto Rican style",-0.07163340338611769,1.2200573780054604,0
"Stew, fish",-1.1267744604549332,0.23756202891367395,6
"Meatballs, NS as to type of meat, with sauce",0.0744124172577601,0.5929755357488081,0
"Meat loaf, Puerto Rican style",0.6018323064262717,0.3735635028781853,0
Meat with tomato-based sauce,-0.007900130958825984,0.5173261810539543,5
Spaghetti sauce with meat,-0.6511999677676328,-0.09348886323680311,5
Spaghetti sauce with meat and added vegetables,-0.595595023850723,-0.06499270615620753,5
"Stewed, seasoned, ground beef and pork, Mexican style",-0.11963999954319714,0.23033074125278677,0
"Meat with gravy, NS as to type of meat,",-0.17154347125227032,0.4355440263033144,0
"Beef and potatoes, no sauce",-0.7938306731646981,0.01871838796836778,6
"Beef and potatoes with cream sauce, white sauce or mushroom sauce",-0.8948671093780155,0.008021136877888902,6
"Beef, roast, hash",-0.1439390941084898,0.20924135879453956,0
Corned beef hash,-1.151878485007294,-0.2712849009521935,6
Beef and potatoes with cheese sauce,-0.7910454260948823,0.08023501207011846,6
"Stewed, seasoned, ground beef with potatoes, Mexican style",-0.5936250672689674,0.17676802313205542,6
"Beef and noodles, no sauce",0.2120658505814269,-0.5488117382183749,0
Beef and macaroni with cheese sauce,-0.5570736523914324,-0.287326305846651,6
Beef and noodles with tomato-based sauce,-1.0753717755035703,-0.29154812906008637,6
Chili with macaroni,-0.24446128276231044,-0.44407176131344955,6
Beef and noodles with gravy,-0.4644046051885662,-0.7928683245334429,6
Beef and noodles with cream or white sauce,-0.2911818813542945,-0.5071318391571737,6
Beef stroganoff with noodles,-0.7453385492698886,-0.2856940115247672,6
Beef and noodles with mushroom sauce,-0.5133116868561072,-0.6817102634308734,6
Beef and noodles with soy-based sauce,-0.7411312548872678,0.12922515537853807,6
"Beef and rice, no sauce",-0.828862432625855,-0.7028374219680915,6
Biryani with meat,-0.8506238549751501,-0.1438311251421388,6
Beef and rice with tomato-based sauce,-0.8088821439875611,-0.5975675225313054,5
Porcupine balls with tomato-based sauce,-0.47945720593000696,-0.08969657577223039,5
Beef and rice with gravy,-0.9861091367219735,-0.6799810167301805,6
Beef and rice with cream sauce,-0.7394801907530086,-0.4090406164498084,6
Beef and rice with mushroom sauce,-0.9889994439886834,-0.5669739505683542,6
Porcupine balls with mushroom sauce,-0.6134354544011338,-0.17959864830452998,6
Beef and rice with soy-based sauce,-0.46772496396511765,0.015140732840297058,6
Beef and rice with cheese sauce,-0.7741646888151776,-0.40379709800439006,6
Meat loaf made with beef,0.3111052231661974,0.48239172451941026,0
"Meat loaf made with beef, with tomato-based sauce",-0.08014518112134007,0.27980632811478473,5
Beef wellington,0.673104927689086,0.4252035101850943,0
Corned beef patty,-1.151878485007294,-0.2712849009521935,6
"Beef stew with potatoes, Puerto Rican style",-0.019051575313152106,0.5002249073087516,0
Meat loaf made with ham,0.8369280905945332,0.2879822869307518,0
Ham and noodles with cream or white sauce,-0.142086783897637,-0.6478922414128291,6
Ham and rice with mushroom sauce,-0.7924292534706661,-0.7185186012493032,6
Ham or pork with stuffing,-0.8864324878997555,-0.42623424890055606,6
Ham croquette,0.8397310590977898,0.0895218025825404,0
Pork and rice with tomato-based sauce,-0.610161005410532,-0.738915167183213,5
Sausage and rice with tomato-based sauce,-0.7778138163487096,-0.7434031053405856,5
Sausage and rice with mushroom sauce,-0.940380385189087,-0.682880227928751,6
Sausage and rice with cheese sauce,-0.8233980958172414,-0.5044919271190208,6
Sausage and noodles with cream or white sauce,-0.42319968153231424,-0.5740703778263274,6
"Ham and noodles, no sauce",-0.1401305825457665,-1.0078224708115104,6
"Ham or pork and rice, no sauce",-0.730910766512104,-0.8589978368099389,6
Ham or pork and potatoes with gravy,-1.0442032801715864,-0.27727583153548796,6
Ham or pork and potatoes with cheese sauce,-0.6847566370510455,-0.03990988715096956,6
"Stewed pig's feet, Puerto Rican style",-1.2362383734550813,0.09616275874086314,6
"Stew, pork",-0.6590243074008799,0.33314925450148203,6
"Stew, pork, with pasta",-0.5027843898218588,-0.15866024611537158,6
Lamb or mutton loaf,-0.19225497795374732,0.3054459228784667,0
Lamb or mutton and potatoes with gravy,-1.0841777680188371,-0.16385346275594762,6
Lamb or mutton and potatoes with tomato-based sauce,-0.8908636808736488,-0.09421317308402027,5
Lamb or mutton and noodles with gravy,-0.44209114685557005,-0.8483199244464597,6
Meat loaf made with venison/deer,0.585732179728633,0.3302427603608232,0
Venison or deer and noodles with cream or white sauce,-0.12108433645462131,-0.4305510528686869,6
Chicken or turkey hash,-0.49196953351356926,-0.16218779054367768,6
Chicken or turkey and potatoes with gravy,-0.9901427704744656,-0.3089994225025677,6
"Chicken or turkey and noodles, no sauce",-0.3868635823403956,-0.9633812810159171,6
Chicken or turkey and noodles with gravy,-0.5401708578853051,-0.9100021276762504,6
Chicken or turkey and noodles with mushroom sauce,-0.5816043294541937,-0.7877930027261334,6
Chicken or turkey and noodles with cream or white sauce,-0.3163406050248658,-0.6262461589280635,6
Chicken or turkey and noodles with cheese sauce,-0.3148964868754035,-0.6081004951034146,6
Chicken or turkey tetrazzini,-0.8405679625682155,-0.4068291545267452,6
Chicken or turkey and noodles with tomato-based sauce,-0.3527568673867839,-0.8272113703214734,5
Chicken or turkey and noodles with soy-based sauce,-0.8966890791611628,-0.19030222171419237,6
"Chicken or turkey and rice, no sauce",-0.909829041118527,-0.8284878064498379,6
Biryani with chicken,-0.8046638854958915,-0.2928599893829077,6
Chicken or turkey and rice with cream sauce,-0.6438606015458536,-0.2491644945468475,6
Chicken or turkey and rice with mushroom sauce,-1.0412204966631824,-0.6761070587331623,6
Chicken or turkey and rice with tomato-based sauce,-0.8860781310918527,-0.7007654473834984,5
Chicken or turkey and rice with soy-based sauce,-0.6330835062382727,-0.3087976341642647,6
Chicken or turkey with dumplings,-0.3925269544517104,-0.3015046595772679,0
Chicken or turkey with stuffing,0.16559451586461646,-0.37636271399882065,0
"Chicken or turkey cake, patty, or croquette",0.05072041793371942,0.1737035114535337,0
Chicken or turkey souffle,-0.14750586156279155,0.5309698995933971,0
Meat loaf made with chicken or turkey,0.5814407776850244,0.24203401087406418,0
"Meat loaf made with chicken or turkey, with tomato-based sauce",0.2426436788898327,0.19179996268214217,5
"Crab, cake",0.7000926014015806,1.1489804076427141,0
"Fish, cake or patty",-0.15239425342591387,0.40501054748721355,0
Gefilte fish,-0.7602285424846554,-0.16321645249091246,6
"Fish, salmon cake or patty",1.2844980142345328,1.1638558634529703,4
"Shrimp and noodles, no sauce",-0.28773475987463537,-0.6798873546940111,6
Shrimp and noodles with gravy,-0.6166735592321297,-0.6578068684278782,6
Shrimp and noodles with mushroom sauce,-0.5592342711413252,-0.5626285080378954,6
Shrimp and noodles with cream or white sauce,-0.2082032602935086,-0.3793135330888547,6
Shrimp and noodles with soy-based sauce,-0.7497676524730675,0.3963279935816744,6
Shrimp and noodles with cheese sauce,-0.3530794661387109,-0.3958001339261008,6
Shrimp and noodles with tomato sauce,-0.34413397587515704,-0.576743239617663,5
Tuna cake or patty,0.09329336171835,0.35963066433284185,0
Clam cake or patty,0.9640664134250413,3.1718496849441276,4
Flounder with crab stuffing,0.21618497857251112,0.9734903992659029,0
"Lobster with bread stuffing, baked",0.5522509440109478,1.5101449636135298,0
Clams Casino,-0.07522429004084435,0.8113054462247373,6
"Shrimp, cake or patty",-0.057005919742758523,0.8489962034920032,0
Shrimp with crab stuffing,0.8790491852509101,1.2162364108039678,0
Shrimp toast,-0.5699790290676844,0.041443857012955644,6
Imitation crab meat,-0.9671063619481883,0.14082517115032173,6
Seafood souffle,-0.11790688106087917,0.7103275416412349,0
Tuna noodle casserole with cream or white sauce,0.16031067225354853,-0.11322355401800026,0
Tuna noodle casserole with mushroom sauce,-0.309422578095708,-0.3394081691377698,6
Tuna and rice with mushroom sauce,-1.0385936183006037,-0.6233293002888962,6
Fish and rice with tomato-based sauce,-0.886316377410892,-0.646808761356959,5
Fish and rice with cream sauce,-0.8833520670120848,-0.4547615793040365,6
Fish and rice with mushroom sauce,-1.068872159339917,-0.6173429077210327,6
Fish and noodles with mushroom sauce,-0.6542484101003735,-0.717570279016521,6
Shellfish and noodles with tomato-based sauce,-0.2258525747166593,-0.32140364462709764,5
"Stewed salmon, Puerto Rican style",0.8435740771687527,1.2635655027381298,4
"Meat loaf, NS as to type of meat",0.31805949981918835,0.5231699612094246,0
"Meatballs, with breading, NS as to type of meat, with gravy",-0.47100776820392637,0.12580850026525647,0
Meat loaf made with beef and pork,0.31304578218837376,0.4075341151990342,0
"Meat loaf made with beef, veal and pork",0.3540359699232826,0.37435000856940603,0
"Meat loaf made with beef and pork, with tomato-based sauce",-0.06396945335501486,0.23190196304794425,5
"Hash, NS as to type of meat",-1.151878485007294,-0.2712849009521935,6
"Vienna sausages stewed with potatoes, Puerto Rican style",-0.726327569773073,-0.03848228294424608,6
"Stewed, seasoned, ground beef and pork with potatoes, Mexican style",-0.44497543822430674,0.11296913313649054,6
"Beef, potatoes, and vegetables including carrots, broccoli, and/or dark-green leafy; no sauce",-0.7625590619922354,0.34444785661334437,6
"Beef, potatoes, and vegetables, excluding carrots, broccoli, and dark-green leafy; no sauce",-0.8001132899545063,-0.03920120198775049,6
"Corned beef, potatoes, and vegetables including carrots, broccoli, and/or dark-green leafy; no sauce",-0.8892743383076369,0.29998546657007086,6
"Corned beef, potatoes, and vegetables excluding carrots, broccoli, and dark-green leafy; no sauce",-0.9262858544093592,-0.0926210226754575,6
"Stew, beef, canned",-1.1826412346529407,0.09935808987822105,6
"Stew, beef",-0.716547589577383,0.4513009169739984,6
"Stew, beef, with pasta",-0.5647862323615552,-0.03672828219591931,6
Shepherd's pie,-0.7991479700601506,0.20441362601929297,6
"Beef, potatoes, and vegetables including carrots, broccoli, and/or dark-green leafy; gravy",-1.0820018041322106,0.10872228923632421,6
"Beef, potatoes, and vegetables excluding carrots, broccoli, and dark-green leafy; gravy",-1.1089205193005671,-0.1757413302298651,6
"Beef, potatoes, and vegetables including carrots, broccoli, and/or dark-green leafy; cream sauce, white sauce, or mushroom sauce",-1.0766886672854126,0.1430080351870097,6
"Beef, potatoes, and vegetables excluding carrots, broccoli, and dark-green leafy; cream sauce, white sauce, or mushroom sauce",-1.1061614984750567,-0.11611779947562202,6
"Beef, potatoes, and vegetables including carrots, broccoli, and/or dark-green leafy; tomato-based sauce",-0.9354750751274947,0.17530954602071291,5
"Beef, potatoes, and vegetables excluding carrots, broccoli, and dark-green leafy; tomato-based sauce",-0.9558716816637793,-0.11146924417789121,5
"Beef, potatoes, and vegetables including carrots, broccoli, and/or dark-green leafy; cheese sauce",-0.6320305828918871,0.38738995743301774,6
"Beef, potatoes, and vegetables excluding carrots, broccoli, and dark-green leafy; cheese sauce",-0.664409987149124,0.09279147124894578,6
"Beef, potatoes, and vegetables including carrots, broccoli, and/or dark-green leafy; soy-based sauce",-0.5343971507762008,0.4478223978287952,6
"Beef, potatoes, and vegetables excluding carrots, broccoli, and dark-green leafy; soy-based sauce",-0.5423870449960497,0.14313693933366736,6
"Beef, noodles, and vegetables including carrots, broccoli, and/or dark-green leafy; no sauce",-0.06535818450790898,-0.3830745821284837,6
"Beef, noodles, and vegetables excluding carrots, broccoli, and dark-green leafy; no sauce",-0.10540559968342182,-0.7730789127911316,6
Beef chow mein or chop suey with noodles,-0.15274375877279361,-0.40430824061404286,6
"Beef, noodles, and vegetables including carrots, broccoli, and/or dark-green leafy; soy-based sauce",-0.7405421166334775,0.43737361587549667,6
"Beef, noodles, and vegetables excluding carrots, broccoli, and dark-green leafy; soy-based sauce",-0.7768615309294705,0.05705944097991247,6
"Beef, noodles, and vegetables including carrots, broccoli, and/or dark-green leafy; tomato-based sauce",-0.4036835988264437,-0.36355777620238594,5
"Beef, noodles, and vegetables excluding carrots, broccoli, and dark-green leafy; tomato-based sauce",-0.43664006750501233,-0.6506496081073063,5
"Beef, noodles, and vegetables including carrots, broccoli, and/or dark-green leafy; mushroom sauce",-0.5932964157615221,-0.3545413779228859,6
"Beef, noodles, and vegetables excluding carrots, broccoli, and dark-green leafy; mushroom sauce",-0.6146703241810335,-0.6259392505097153,6
"Beef, noodles, and vegetables including carrots, broccoli, and/or dark-green leafy; gravy",-0.5653125847478742,-0.42718331795480435,6
"Beef, noodles, and vegetables excluding carrots, broccoli, and dark-green leafy; gravy",-0.5888747118633678,-0.7203606425200753,6
"Beef, rice, and vegetables including carrots, broccoli, and/or dark-green leafy; no sauce",-0.5656093874845023,-0.26319034956535775,6
"Beef, rice, and vegetables excluding carrots, broccoli, and dark-green leafy; no sauce",-0.5968551531000493,-0.6594549035931733,6
"Beef, rice, and vegetables including carrots, broccoli, and/or dark-green leafy; tomato-based sauce",-0.787241389310452,-0.27571585446530605,5
"Beef, rice, and vegetables excluding carrots, broccoli, and/or dark-green leafy; tomato-based sauce",-0.813400998186094,-0.5578095805902614,5
Stuffed cabbage rolls with beef and rice,-0.5983165945551304,-0.023845878475321946,5
Stuffed grape leaves with beef and rice,0.10585082342254891,1.134105300924851,6
"Beef, rice, and vegetables including carrots, broccoli, and/or dark-green leafy; mushroom sauce",-0.932132602901684,-0.2717158876917838,6
"Beef, rice, and vegetables excluding carrots, broccoli, and dark-green leafy; mushroom sauce",-0.9612125002243624,-0.5323669311651378,6
"Beef, rice, and vegetables including carrots, broccoli, and/or dark-green leafy; cheese sauce",-0.4875926465041717,-0.07861416468163862,6
"Beef, rice, and vegetables excluding carrots, broccoli, and dark-green leafy; cheese sauce",-0.6088941472419042,-0.38059521219681425,6
"Beef, rice, and vegetables including carrots, broccoli, and/or dark-green leafy; gravy",-0.9393872200968831,-0.3370072621584619,6
