Food_Name,PC1,PC2,cluster
"Cornish game hen, cooked, skin eaten",2.458824078920765,-1.39213163291965,5
"Cornish game hen, cooked, skin not eaten",-0.26453185927899364,0.3731441602043515,5
"Cornish game hen, roasted, skin eaten",2.458824078920765,-1.39213163291965,5
"Cornish game hen, roasted, skin not eaten",-0.26453185927899364,0.3731441602043515,5
"Dove, cooked, NS as to cooking method",2.593275116693646,0.6455888666429055,5
"Dove, fried",2.6359025271436796,0.5450796738698879,5
"Quail, cooked",2.5485301172482933,0.36647562671576533,5
"Pheasant, cooked",1.6831971105830206,0.010275957532069564,5
Baby Toddler chicken,-0.9880250982205909,-0.4323918031766747,1
Baby Toddler turkey,-1.2481397563648293,-0.2511591210993528,1
"Liver, beef",22.875771846179276,20.43471347927894,3
"Liver, chicken",9.639838746169177,10.236656003317476,3
"Liver, paste or pate",4.442527186753128,4.175996933657068,5
Heart,2.113505271318187,2.113054149298954,5
Kidney,6.074572566810895,4.420449663407696,5
Sweetbreads,0.518539928449277,0.8111592616334596,5
Brains,6.727401181913565,-1.3952009473985758,4
Tongue,2.9539030646055124,-1.7924157679167472,5
"Tongue pot roast, Puerto Rican style",3.989237346252687,-2.0188187404490905,5
Tripe,-1.4326769717536536,-0.48070808677156307,5
Chitterlings,2.755733573737802,-2.8232434192238007,5
Hog maws,2.593289573303999,-1.6934881419456127,5
Gizzard,-0.20126748805475042,0.3311474172426143,5
"Hot dog, NFS",3.428252191694283,-3.2572793369937556,5
"Hot dog, beef",3.428252191694283,-3.2572793369937556,5
"Hot dog, meat and poultry",2.847241284076837,-2.208896666600323,5
"Hot dog, reduced fat",1.1135671251013801,-1.7011071184220525,5
"Hot dog, turkey",1.045712519930573,-0.8268635892617503,5
Beef sausage,3.8026762645797207,-3.0302040170700417,5
Beef sausage with cheese,4.209935438887239,-3.2814310105004263,5
Blood sausage,4.305205272048466,-3.736974088702372,5
Bratwurst,4.837237281028933,-2.1906598579739316,5
"Bratwurst, with cheese",5.150523581374542,-2.505809735133177,5
Bologna,3.229681749651102,-2.0137895465225193,5
"Bologna, reduced fat",0.7389067346572683,-1.497386247340325,5
"Bologna, reduced sodium",3.1430094260853023,-2.0263596137121995,5
Chorizo,5.234838373651925,-1.2763548042572095,5
Head cheese,-0.23064245397638294,-1.1676019077066304,5
Knockwurst,3.387810774628347,-3.007087006502169,5
Mortadella,3.2715091783599095,-2.7439513196161225,5
"Pastrami, NFS",-0.004004651106803633,0.17359885337849867,5
"Pastrami, made from any kind of meat, reduced fat",-0.21094906858659795,0.9855934041998344,5
"Pepperoni, NFS",8.332736409088547,-4.521191575929169,5
"Pepperoni, reduced fat",6.064866500439707,-2.478232591053633,5
"Pepperoni, reduced sodium",8.205938009797839,-4.539581118669628,5
Polish sausage,4.2493100180325705,-2.665051724413597,5
Italian sausage,4.296341256928877,-1.974019135640334,5
"Sausage, NFS",4.238719393516562,-2.057241178350435,5
Pork sausage,4.238719393516562,-2.057241178350435,5
"Pork sausage, reduced fat",3.1588674881155114,-0.7399005802923323,5
"Pork sausage, reduced sodium",2.521264011341307,1.9009938967308648,5
Pork and beef sausage,4.019490414076515,-2.5414321347077617,5
"Salami, NFS",6.064866500439707,-2.478232591053633,5
"Salami, made from any type of meat, reduced fat",0.9696849358009406,0.34298460050394025,5
"Salami, made from any type of meat, reduced sodium",5.923943722493833,-2.4986705891879653,5
"Scrapple, cooked",1.1008960652864281,-1.1007456762258523,5
Thuringer,4.875643714094016,-2.71991079624896,5
Turkey or chicken sausage,1.25874485899143,0.12659023776050732,5
"Turkey or chicken sausage, reduced sodium",2.4494891787799906,1.9668760667644114,5
Turkey or chicken and pork sausage,3.721991868880846,-1.3566113836429285,5
"Vienna sausage, canned",1.4485452574279443,-2.4001063603697865,5
Pickled sausage,4.336186225272139,-1.9472678827709538,5
"Luncheon meat, NFS",-0.4458121046735533,0.8054508937427628,5
"Ham, prepackaged or deli, luncheon meat",-0.4458121046735533,0.8054508937427628,5
"Ham, prepackaged or deli, luncheon meat, reduced sodium",-0.5196440840073827,0.7947430587293312,5
"Chicken, prepackaged or deli, luncheon meat",-0.7797734212825272,0.8779232899369018,5
"Chicken, prepackaged or deli, luncheon meat, reduced sodium",-0.8625936415787359,0.865911892400096,5
"Ham luncheon meat, loaf type",-0.09696673178076581,0.7099096076128849,5
Spam,3.948856291437175,-2.5049810466473987,5
"Spam, reduced sodium",3.106810845296837,-1.938078500501456,5
Liverwurst,10.767260382369736,3.6580686358959476,3
"Luncheon meat, loaf type",1.8031062152421427,-0.3203820033764386,5
"Turkey, prepackaged or deli, luncheon meat",-0.8064547082518877,0.5967547472414237,5
"Turkey, prepackaged or deli, luncheon meat, reduced sodium",-0.8706564294117393,0.5874435863601788,5
"Turkey ham, prepackaged or deli, luncheon meat",-0.8064547082518877,0.5967547472414237,5
"Beef, prepackaged or deli, luncheon meat",-0.21094906858659795,0.9855934041998344,5
"Beef, prepackaged or deli, luncheon meat, reduced sodium",-0.2793239016218399,0.9756770178613087,5
"Meat spread or potted meat, NFS",1.0837927428115677,-1.7715583483743318,5
Chicken salad spread,-0.2763012176652799,-0.9904446997486147,1
Ham salad spread,0.8571184342002638,-1.222661844956423,5
"Fish, raw",-1.289523970025899,0.28767800162614265,1
"Fish, NFS",2.799224570448171,0.2467509691698061,4
"Fish, NS as to type, baked or broiled",3.0822287117436655,0.2643500843689381,4
"Fish, NS as to type, baked or broiled, coated",2.77146732934921,0.5005969710662589,4
"Fish, NS as to type, fried",2.6494390465092788,0.12229484713364103,5
"Fish, NS as to type, steamed",2.3264563856124094,0.8112804995504733,4
"Fish, canned",3.174223117019221,1.0876665240138514,4
"Fish, smoked",-0.28596583881739396,1.211024905532836,5
"Fish, stick",0.9657494735357025,-0.5838552733894392,5
"Fish, anchovy",5.289601045466965,2.507913230464489,4
"Fish, carp",4.080150419110758,0.9750084497581611,4
"Fish, catfish, NFS",1.0715792515964337,-0.3819030468842168,5
"Fish, catfish, baked or broiled",0.7322198648883635,-0.5457412542236781,5
"Fish, catfish, grilled",0.36411419705314474,-0.279605583612446,5
"Fish, catfish, baked or broiled, coated",0.6791830192182972,-0.19552485441480835,5
"Fish, catfish, fried",1.0715792515964337,-0.3819030468842168,5
"Fish, catfish, steamed",-0.13190710364221767,-0.026970094720678385,5
"Fish, cod, NFS",0.270965001466743,-0.08466414317541146,5
"Fish, cod, baked or broiled",-0.5720902311406123,-0.05891969806187407,5
"Fish, cod, grilled",-0.9718697841346264,0.21721506412801123,5
"Fish, cod, baked or broiled, coated",-0.4234774071297159,0.2118172085538092,5
"Fish, cod, fried",0.270965001466743,-0.08466414317541146,5
"Fish, cod, steamed",-1.4685929948572345,0.4648335029805175,1
"Fish, croaker",1.5540769301665924,0.3148721018289042,5
"Fish, eel",8.802576069705928,-0.6476726057459392,4
"Fish, flounder, NFS",-0.06172322470048191,-0.35468692632709026,5
"Fish, flounder, baked or broiled",-0.06172322470048191,-0.35468692632709026,5
"Fish, flounder, grilled",-0.4388059052651381,-0.07852829527158454,5
"Fish, flounder, baked or broiled, coated",0.012954585372345109,-0.03746611055002803,5
"Fish, flounder, fried",0.5903693978290966,-0.25942872351755253,5
"Fish, flounder, steamed",-0.9403021483323186,0.16971625457222844,5
"Fish, haddock, NFS",0.4245457179691656,0.15580499388057084,5
"Fish, haddock, baked or broiled",-0.32933228665229697,0.3287871615205905,5
"Fish, haddock, grilled",-0.7139692476356816,0.62706340266136,5
"Fish, haddock, baked or broiled, coated",-0.22093425038372355,0.5395867701536673,5
"Fish, haddock, fried",0.4245457179691656,0.15580499388057084,5
"Fish, haddock, steamed",-1.21499635456639,0.8724449427960643,5
"Fish, halibut",0.9539919256841786,1.08464577003535,5
"Fish, herring",5.888499236460848,0.5760890895304621,4
"Fish, pickled",8.487612287246968,-2.1895721017324647,4
"Fish, mackerel, NFS",5.726395445931425,0.8583940396415841,4
"Fish, mackerel, baked or broiled",5.726395445931425,0.8583940396415841,4
"Fish, mackerel, grilled",5.47550168651637,1.160701589851999,4
"Fish, mackerel, baked or broiled, coated",4.899295999513694,0.9899824481132413,4
"Fish, mackerel, fried",4.133825074540889,0.4827653130302602,4
"Fish, mackerel, canned",3.174223117019221,1.0876665240138514,4
"Fish, mullet",2.1680404074009414,0.40439193522736294,4
"Fish, perch, NFS",0.6049994057752929,-0.21149592741644263,5
"Fish, perch, baked or broiled",-0.035005278703751676,-0.2711289164798855,5
"Fish, perch, grilled",-0.421243047683533,-0.0006608899952361993,5
"Fish, perch, baked or broiled, coated",0.03387716344701251,0.035787401941397574,5
"Fish, perch, fried",0.6049994057752929,-0.21149592741644263,5
"Fish, perch, steamed",-0.36726080987892523,0.7761541844045701,5
"Fish, pike",0.10845566718240199,0.5446789921209532,5
"Fish, pompano, NFS",4.694661752026756,-0.36077853702488505,4
"Fish, pompano, baked or broiled",4.694661752026756,-0.36077853702488505,4
"Fish, pompano, grilled",4.406892458132809,-0.09364758560709288,4
"Fish, pompano, baked or broiled, coated",4.02065856806917,-0.046837010769217764,4
"Fish, pompano, fried",3.4949384452776386,-0.2729776113361627,5
"Fish, pompano, steamed",3.8959993275315945,0.15728374165781767,4
"Fish, snapper",1.2343438853026245,0.8264122282038673,5
"Fish, salmon, raw",4.332717045089133,1.0360772830521603,4
"Fish, salmon, NFS",7.241915845417032,0.8088176062116317,4
"Fish, salmon, baked or broiled",7.241915845417032,0.8088176062116317,4
"Fish, salmon, grilled",7.028936490875402,1.102144370930243,4
"Fish, salmon, baked or broiled, coated",6.186733767155476,0.9477753029433402,4
"Fish, salmon, fried",5.066241476096005,0.4447905360987752,4
"Fish, salmon, steamed",6.484803230207501,1.3473496110644188,4
"Fish, salmon, canned",2.0567487518223104,1.414323802226044,4
"Fish, salmon, smoked",1.2844470782466466,0.853118705901905,4
"Fish, sardines, canned",4.1754439886479755,1.2462628352032545,4
"Fish, bass, NFS",1.2658592914656208,0.47560874242743506,4
"Fish, bass, baked or broiled",1.2658592914656208,0.47560874242743506,4
"Fish, bass, grilled",0.9066054894396366,0.7648619986311358,4
"Fish, bass, baked or broiled, coated",1.1269574829527234,0.6594837322663305,5
"Fish, bass, fried",1.3960313613128188,0.24278816589429006,5
"Fish, bass, steamed",0.41133716778299917,1.0142018915943705,4
"Fish, shark",2.4585306586514726,0.1606228551572249,4
"Fish, swordfish",3.8958692405865296,0.9698184546394409,4
"Fish, trout, NFS",2.992134952899288,0.5594279472580928,5
"Fish, trout, baked or broiled",3.8674732624520805,0.9877336718219073,4
"Fish, trout, grilled",3.569578834546536,1.2974442846427545,4
"Fish, trout, baked or broiled, coated",3.327566017409301,1.0984692408547259,4
"Fish, trout, fried",2.992134952899288,0.5594279472580928,5
"Fish, trout, steamed",3.061390078921247,1.5445862275566147,4
"Fish, tuna, raw",0.028354266765700433,2.4846342487444564,5
"Fish, tuna, NFS",-1.225250490048238,1.129490344659357,1
"Fish, tuna, cooked",1.9047788744201959,2.619792759748244,5
"Fish, tuna, canned",-1.225250490048238,1.129490344659357,1
"Fish, whiting, NFS",0.9967945985401018,-0.01714087177252304,5
"Fish, whiting, baked or broiled",0.6065058254373914,0.05044983356622499,5
"Fish, whiting, grilled",0.2339482200212349,0.3308687797214523,5
"Fish, whiting, baked or broiled, coated",0.5614568138837225,0.29564356272923864,5
"Fish, whiting, fried",0.9967945985401018,-0.01714087177252304,5
"Fish, whiting, steamed",-0.2571628663074963,0.5805464906542884,5
"Fish, tilapia, NFS",0.4856002095225412,0.3671618757925535,5
"Fish, tilapia, baked or broiled",0.4856002095225412,0.3671618757925535,5
"Fish, tilapia, grilled",0.10998507975167578,0.6484696246273182,5
"Fish, tilapia, baked or broiled, coated",0.4713248547679186,0.5714951368531996,5
"Fish, tilapia, fried",0.916563273380079,0.1742519599796512,5
"Fish, tilapia, steamed",-0.3903606103386677,0.8971704158749711,5
"Fish, white, mixed species, NFS",-0.0454776567227875,0.14762332956203914,5
"Fish, white, mixed species, baked or broiled",-0.0454776567227875,0.14762332956203914,5
"Fish, white, mixed species, baked or broiled, coated",0.01993621417380836,0.3891964646377429,5
"Fish, white, mixed species, fried",0.5904848171500602,0.0442639974467063,5
"Fish, white, mixed species, steamed",-0.919269470550883,0.6887856396726245,5
"Fish, white, mixed species, grilled",-0.43112380569345754,0.43964711108335663,5
Frog legs,0.3481170775944804,0.13710239691630577,5
Octopus,1.6815019130152968,1.0717758642390423,5
Caviar,13.509762776082436,3.138451634930574,4
"Calamari, cooked",1.3750599803683927,1.0269713399172955,5
"Calamari, fried",1.4638186470961037,0.5831865376916874,5
Turtle,-0.09462135640471528,0.393811286185572,5
"Shellfish, NFS",-0.16220259417111554,0.12640306712445434,5
Abalone,0.34054504429680205,0.6625507726352416,5
"Clams, raw",-1.6081406731955898,0.5062755702173671,1
"Clams, NFS",-0.5865411899554644,0.3406685766131347,5
"Clams, baked or broiled",-0.16635550374351377,0.15860295381730033,5
"Clams, fried",0.5242534808275381,0.04881469902141211,5
"Clams, steamed or boiled",-1.0720998699540645,0.6882521223117516,5
"Clams, canned",-1.191533236492543,0.6494757601477885,5
Crab,-0.5094205081514964,1.4066475188679513,5
"Crab, canned",-0.455491062377221,1.414468894008197,5
"Crab, soft shell",1.3542158050699469,0.6738211119979624,5
"Crayfish, fried",0.929051354039943,0.2801413068366972,5
"Crayfish, cooked",-0.40020177330437656,1.0744236841952954,5
Lobster,-0.089228889605939,1.115150883221809,5
Mussels,0.9105919606506161,1.7463476416739883,5
"Oysters, raw",1.5251698062815082,3.07228035188639,5
"Oysters, baked or broiled",3.7462673010116023,3.355904370469263,5
"Oysters, steamed",2.9207445299012282,3.950713852756949,5
"Oysters, fried",2.9169577993691536,2.0077456313231243,5
"Oysters, canned",7.62798407296779,7.4034987586153775,4
"Scallops, baked or broiled",-0.6702603641308872,-0.12053148808836317,5
"Scallops, grilled",-1.0647803197694259,0.15594822686230167,1
"Scallops, steamed or boiled",-1.555000446756452,0.4082557117177378,1
"Scallops, fried",0.21656680968430359,-0.12041500869144009,5
"Shrimp, NFS",-0.16220259417111554,0.12640306712445434,5
"Shrimp, baked or broiled",-0.09000839648348771,-0.0412329754351382,5
"Shrimp, grilled",-0.4785770680160215,0.23390469449312673,5
"Shrimp, steamed or boiled",-0.9702405494676977,0.4836379618495858,5
"Shrimp, fried",0.5682464591886464,-0.07399802479989229,5
"Shrimp, baked or broiled, coated",-0.016927230215405892,0.22399708480029862,5
"Shrimp, dried",4.740213999503711,1.6175142582049271,4
"Shrimp, canned",-0.5444166223277478,0.2697813866003257,5
Escargot,1.8002057740909214,1.5646259218732272,5
"Barbecue meat, NFS",1.0351114433814985,-0.30654921256321693,5
Beef with tomato-based sauce,-0.2639967617678396,0.19600127350901084,5
Beef burgundy,-0.16158564293996547,0.6106995318401773,5
"Guisada, beef",-1.2370066046717363,-0.3655361311713469,1
"Chili, NFS",-1.2049550505332356,0.6127631280772831,1
"Chili with meat, from restaurant",-0.2920559733216439,-0.0185187004432626,5
Chili with meat and beans,-1.2049550505332356,0.6127631280772831,1
"Chili with meat, canned",-1.5018544790455541,0.6830355781243405,1
Chili with meat,-0.5928631523555077,-0.35496505872044265,5
"Sloppy joe, no bun",-0.7816764599916803,-0.15170292042326963,1
Beef with gravy,-0.20699118552406948,-0.0776281289387552,5
Salisbury steak with gravy,-0.354902086091361,-1.0415546742315323,5
Beef with cream or white sauce,0.654513454726613,-0.42328480523907164,5
Beef stroganoff,-0.4320649670780638,-0.7808609646367431,1
Creamed chipped or dried beef,-0.9118628668917549,-0.619192348185433,1
Swedish meatballs with cream or white sauce,0.2868922459901673,-1.0296116210873034,5
Beef with mushroom sauce,-0.03286406598658571,-0.10623695343198414,5
Beef with soy-based sauce,0.1385411019936035,-0.4170861095395285,5
Steak teriyaki,0.9214756411826949,0.23875176599135303,5
Beef curry,-1.39553140600706,-0.10561100816973193,1
Beef curry with rice,-1.8565343116724502,0.19550393319527187,1
"Barbecue beef, with sauce",0.9244989380051654,-0.4037031376983037,5
"Barbecue beef, no sauce",2.322635296940758,-0.6134559488831307,5
Beef with sweet and sour sauce,-0.05970575903244517,-0.5452297480133876,1
"Stewed seasoned ground beef, Mexican style",0.13926874809855647,-0.7604592974934735,5
Steak tartare,1.9664572938633802,-0.7320595192341323,5
"Meatballs, Puerto Rican style",1.1603517651988065,-0.5709819263012994,5
"Stewed seasoned ground beef, Puerto Rican style",2.2549907649384346,-1.2818880420537362,5
"Stewed dried beef, Puerto Rican style",1.462365816046151,-0.7032708491166225,5
Ham or pork with gravy,0.09616017280894401,0.35169974393773556,5
"Barbecue pork, with sauce",1.079390922677828,-0.2733085679483534,5
"Barbecue pork, no sauce",2.536142696444298,-0.4404407238597063,5
Sweet and sour pork,0.31332402711075036,-0.37992696090047806,0
Ham stroganoff,-0.6477303733241402,-0.9907751847768571,1
Ham or pork with mushroom sauce,0.2737097930505264,0.3331150962502394,5
Ham or pork with tomato-based sauce,0.049561380981610816,0.6379983596206507,5
Sausage with tomato-based sauce,2.000863078778803,-1.346370010350493,5
Sausage gravy,0.6357010687019016,-1.8517390294529164,5
"Guisada, pork",-1.0264838124778017,-0.34978584370759475,1
Pork or ham with soy-based sauce,0.35320070387632496,-0.11296191651100668,5
"Chili hot dog, no bun",0.8147879394013936,-1.1752097730879532,5
Frankfurters or hot dogs with tomato-based sauce,1.4299003307441536,-2.17286683936718,5
Pork with chili and tomatoes,-1.4599379548711202,0.33830054646488295,1
"Stewed pork, Puerto Rican style",0.8284758128243879,0.09824633341359282,5
Lamb or mutton with gravy,1.2826879203241195,-1.2002267999122243,5
"Stewed goat, Puerto Rican style",2.0706278035753303,-0.39205524765093036,5
Veal scallopini,1.8195736032399399,-0.680956468879927,5
Veal Marsala,0.4002257522592595,-0.2916371988147233,5
Veal parmigiana,0.989030703985581,-0.4282621741865363,5
Veal cordon bleu,1.5640675720003794,0.14858490044774766,5
Venison or deer with tomato-based sauce,-0.029863282170005764,1.3840435470890995,5
Venison or deer with gravy,0.014933078624661911,1.0978194008719595,5
Chicken or turkey cacciatore,0.1739370343073345,-0.05730157804622073,5
Spaghetti sauce with poultry,-2.156160614907909,0.5676955645649687,1
Spaghetti sauce with poultry and added vegetables,-2.1987625279637286,0.6194125993513883,1
"Stewed chicken with tomato-based sauce, Mexican style",-1.3390246547250872,-0.23964116902266763,1
Chili with chicken and beans,-1.6027401287957337,0.8924949788469304,1
Chili with chicken,-1.3769002939480237,0.21366075673768598,1
"Chili, white",-1.7742324941513925,0.5896447147110161,1
Chicken with gravy,-0.9009264374812911,0.05548345569522766,5
Chicken or turkey fricassee,-1.2481882469132166,-0.5694830482872814,1
Turkey with gravy,-0.7913699570777561,0.6304943023258301,5
Chicken or turkey with cream sauce,-0.03386427020881807,-0.28055957230358375,5
Chicken or turkey with mushroom sauce,-0.7223634299422802,0.036996688672612736,5
Chicken or turkey with teriyaki,0.0587695536725255,0.4277739894387745,5
Barbecue chicken,-0.6909004541992959,0.2817651197807554,5
Sweet and sour chicken or turkey,-0.08404628358235863,-0.2309494728322816,1
"Sweet and sour chicken or turkey, without vegetables",-0.08404628358235863,-0.2309494728322816,1
Chicken curry,-1.6308945866066507,-0.1697944232651563,1
Chicken curry with rice,-2.0010475380447703,0.1575454377870603,1
Chicken with mole sauce,-0.7008727451797016,0.1083336254211192,5
Chicken or turkey with cheese sauce,0.5713635878133358,-0.7050898174255792,5
Chicken or turkey cordon bleu,0.9935122347347067,-0.082843753725249,5
Chicken or turkey parmigiana,0.024036014107657388,-0.21809925217862325,5
Orange chicken,0.7382402538287575,-0.26592605831363814,5
Sesame chicken,0.9922396944525439,-0.2526383788551193,5
Chicken kiev,3.1142226229240806,-2.099385666903214,5
"Stuffed chicken, drumstick or breast, Puerto Rican style",2.0495592901907633,0.1591929184264061,5
"Fish with cream or white sauce, not tuna or lobster",-0.9975630429761261,-0.11724024631753947,1
Fish timbale or mousse,0.646243806289187,-2.133585740789447,5
Shrimp cocktail,-1.3278602544235742,0.47706831917563947,1
Tuna with cream or white sauce,-0.9213842021752501,0.24583442140590983,1
Seafood thermidor,3.7696663215130513,-4.268864795960184,2
Seafood sauce,0.6358942491817229,-0.8438610108663358,5
Spaghetti sauce with seafood,-2.307467420084595,0.6272096646581876,1
Spaghetti sauce with seafood and added vegetables,-2.351531947917988,0.6793987963331398,1
Shrimp with lobster sauce,0.2069189231257432,-0.2657979742463875,5
Sweet and sour shrimp,-0.9917654919051649,-0.2737465093266961,1
Fish sauce,0.4762748918922603,1.677814684048033,5
Shrimp scampi,1.2293286632103118,-1.2589996952624458,5
Fish with tomato-based sauce,-1.92024370742537,0.4965886354961363,1
Fish curry,-1.848916558123834,-0.11493299790431927,1
Fish curry with rice,-2.123658049443961,0.1947095856801028,1
Shrimp teriyaki,-0.10567043979929823,0.7629628016217311,5
Ceviche,-1.9678085177725388,0.48440972016829015,1
"Crabs in tomato-based sauce, Puerto Rican style",0.06592458499359943,0.4782242188354998,5
"Shrimp in garlic sauce, Puerto Rican style",2.252353392665816,-1.2886390897547102,5
"Stew, fish",-2.6573299199164677,0.1435028934404416,1
"Meatballs, NS as to type of meat, with sauce",0.800186684907539,-0.6157297390444489,5
"Meat loaf, Puerto Rican style",3.122514949848489,-0.9901896439302735,5
Meat with tomato-based sauce,-0.2644652145256651,0.19692288293451876,5
Spaghetti sauce with meat,-1.8510825276224732,0.3128647418945961,1
Spaghetti sauce with meat and added vegetables,-1.8871408585809342,0.3771346188823926,1
"Stewed, seasoned, ground beef and pork, Mexican style",-0.43287318696277155,0.051645045016371946,5
"Meat with gravy, NS as to type of meat,",-0.20699118552406948,-0.0776281289387552,5
"Beef and potatoes, no sauce",-1.5070129014062281,0.0975359869366975,1
"Beef and potatoes with cream sauce, white sauce or mushroom sauce",-1.8221874025259794,-0.038242976820919636,1
"Beef, roast, hash",-0.8712843772736814,0.48097867602265576,1
Corned beef hash,-0.434056892448298,-1.2385826546983862,1
Beef and potatoes with cheese sauce,-1.032614068947057,-0.7646824240865617,1
"Stewed, seasoned, ground beef with potatoes, Mexican style",-0.796209498102813,-0.3209736031462842,1
"Beef and noodles, no sauce",-0.16099290033880786,0.37737291029038617,5
Beef and macaroni with cheese sauce,-1.1588849926016496,-0.1336120882391097,1
Beef and noodles with tomato-based sauce,-1.8475313687707189,-0.2297003920680138,1
Chili with macaroni,-1.3645527971098106,0.7063322201825826,1
Beef and noodles with gravy,-1.4188413193499314,0.3445590154970007,1
Beef and noodles with cream or white sauce,-1.0556187228615925,0.012859436497117942,1
Beef stroganoff with noodles,-1.1605442435545532,-0.4132538356668543,1
Beef and noodles with mushroom sauce,-1.4191056576744527,0.2562682981699898,1
Beef and noodles with soy-based sauce,-0.522930741094238,-0.4135684993751542,1
"Beef and rice, no sauce",-1.6438117344351544,0.09143826291520837,1
Biryani with meat,-1.0903283913288984,-0.47272004939471574,1
Beef and rice with tomato-based sauce,-1.719833667796028,0.19382002127724884,1
Porcupine balls with tomato-based sauce,-0.9274933863763031,0.009067619188446334,1
Beef and rice with gravy,-1.7740819985221408,-0.05213429665389261,1
Beef and rice with cream sauce,-1.375490384700088,-0.30498382948241626,1
Beef and rice with mushroom sauce,-1.7426974479107487,-0.09784273298201959,1
Porcupine balls with mushroom sauce,-0.7668684924054832,-0.3063946880898724,1
Beef and rice with soy-based sauce,-0.3306095694465131,-0.2160347934897024,5
Beef and rice with cheese sauce,-1.3428665234209158,-0.24867786808170952,1
Meat loaf made with beef,0.7087540693631837,-0.14888159465826617,5
"Meat loaf made with beef, with tomato-based sauce",-0.2124797925491952,-0.04650535513969234,5
Beef wellington,4.021510801352777,-1.672642734296493,5
Corned beef patty,-0.434056892448298,-1.2385826546983862,1
"Beef stew with potatoes, Puerto Rican style",1.0557052428920948,-0.5990673169824907,5
Meat loaf made with ham,0.6928075768191144,0.6097572594349843,5
Ham and noodles with cream or white sauce,-0.959270825232114,0.08331480092703845,1
Ham and rice with mushroom sauce,-1.6013613395507422,0.007720046133776681,1
Ham or pork with stuffing,-1.2749150169622596,-0.3000334110356687,1
Ham croquette,2.5897656298411205,-0.4847460161671824,5
Pork and rice with tomato-based sauce,-1.604680064515376,0.3700504614118982,1
Sausage and rice with tomato-based sauce,-1.504824772892191,0.04435654892837852,1
Sausage and rice with mushroom sauce,-1.4405507569276224,-0.24732854313599092,1
Sausage and rice with cheese sauce,-0.772205812715903,-0.9339191005121465,1
Sausage and noodles with cream or white sauce,-0.6921607380894964,-0.35327549530522045,1
"Ham and noodles, no sauce",-1.1604946800719778,0.5539440161696998,1
"Ham or pork and rice, no sauce",-1.626511042602591,0.1851855057354201,1
Ham or pork and potatoes with gravy,-1.6436855228288558,-0.18517011785190474,1
Ham or pork and potatoes with cheese sauce,-0.9705997669283862,-0.6759087102072381,1
"Stewed pig's feet, Puerto Rican style",-1.1451811033944155,-0.7172451874321136,1
"Stew, pork",-1.43385615682374,0.06034280665677,1
"Stew, pork, with pasta",-1.1720913676727522,0.14495176641617838,1
Lamb or mutton loaf,0.538817693720542,-0.7888110638696955,5
Lamb or mutton and potatoes with gravy,-1.5404451884167998,-0.36676158462079594,1
Lamb or mutton and potatoes with tomato-based sauce,-1.522700068059451,-0.08250191401532331,1
Lamb or mutton and noodles with gravy,-1.2909845920989733,0.2039374989907943,1
Meat loaf made with venison/deer,0.21298613385042123,0.4651653845774436,5
Venison or deer and noodles with cream or white sauce,-0.9588155941319679,0.1667734197845122,1
Chicken or turkey hash,-1.5416979483786402,0.45557973408898317,1
Chicken or turkey and potatoes with gravy,-1.594031006967117,-0.12084799174117006,1
"Chicken or turkey and noodles, no sauce",-1.251661990677375,0.3959735730734251,1
Chicken or turkey and noodles with gravy,-1.4331840795413644,0.29394434005226705,1
Chicken or turkey and noodles with mushroom sauce,-1.4632951487893988,0.22893277371160495,1
Chicken or turkey and noodles with cream or white sauce,-1.079213603833838,0.01586597262738047,1
Chicken or turkey and noodles with cheese sauce,-0.7022380213820226,-0.3870670396032018,1
Chicken or turkey tetrazzini,-1.418129665937136,-0.32998638901354294,1
Chicken or turkey and noodles with tomato-based sauce,-1.4156851127011212,0.5648983033498975,1
Chicken or turkey and noodles with soy-based sauce,-0.9143013120758897,-0.33464991198228666,1
"Chicken or turkey and rice, no sauce",-1.6331103535922735,0.02479276742808281,1
Biryani with chicken,-1.9884517445417955,0.1847840748429771,1
Chicken or turkey and rice with cream sauce,-1.3127107487507117,-0.043950595077078616,1
Chicken or turkey and rice with mushroom sauce,-1.7787954071472527,-0.11361132613188346,1
Chicken or turkey and rice with tomato-based sauce,-1.6628766163846487,0.09954418892888006,1
Chicken or turkey and rice with soy-based sauce,-0.729413803156005,-0.14082925779744876,1
Chicken or turkey with dumplings,-0.8858711412907831,0.13113046628817412,1
Chicken or turkey with stuffing,-0.39496481970634373,0.6657280521075911,5
"Chicken or turkey cake, patty, or croquette",1.7076775199412835,-0.6186252009915812,5
Chicken or turkey souffle,0.7369568302946617,-1.6133285259048058,5
Meat loaf made with chicken or turkey,0.34129276939763936,0.6361058244588703,5
"Meat loaf made with chicken or turkey, with tomato-based sauce",-0.2844089337867888,0.5376406353222111,5
"Crab, cake",1.3479703936737264,0.15614211495944022,5
"Fish, cake or patty",0.7568830895328319,-0.6835293233788257,5
Gefilte fish,-2.1881205218983717,0.4024214513425553,1
"Fish, salmon cake or patty",4.711796073103349,-0.13705757911186736,4
"Shrimp and noodles, no sauce",-1.2176084920574046,0.5101181543593294,1
Shrimp and noodles with gravy,-1.5493387260626583,0.2573752697815342,1
Shrimp and noodles with mushroom sauce,-1.441149798738601,0.24473764342445112,1
Shrimp and noodles with cream or white sauce,-0.9583461334621418,0.08154628698607781,1
Shrimp and noodles with soy-based sauce,-0.9074132323432431,-0.17588289487742292,1
